imdb_title_id,companies
64990,Les Films du Carrosse
64992,Merry Film
64994,Filmové studio Barrandov
64997,Slaves Company
65000,Hamster Productions
65001,Filmski Autorski Studio (FAS)
65003,Walt Disney Productions
65004,Filmové studio Barrandov
65009,The Rank Organisation
65010,DFI
65011,Donwin Films
65012,Associated British Productions (ABP)
65019,Società Ambrosiana Cinematografica (SAC)
65021,Toei Animation
65023,Ager Cinematografica
65025,Columbia Pictures Corporation
65026,Adelphia Compagnia Cinematografica
65031,Stanley Donen Films
65032,National General Pictures
65036,Emergent Films Ltd.
65037,Boardwalk Productions
65038,Embassy Pictures
65043,P.P. Film Polski
65045,Commonwealth United Entertainment
65051,Cherokee Productions
65052,Filmové Studio Barrandov
65054,Universal Pictures
65063,American Broadcasting Company (ABC)
65064,Ralhan Productions Pvt. Ltd.
65065,Walter Shenson Films
65067,MAFILM 1. Játékfilmstúdió
65069,The Corman Company
65072,Group W
65073,Hammer Films
65076,Canal Film Production Ltd.
65079,Universal Pictures
65085,Amicus Productions
65086,Commonwealth United Entertainment
65088,Palomar Pictures (I)
65089,Sagittarius Productions
65093,Oakmont Productions
65094,Obelisk
65097,Julian Blaustein Productions Ltd.
65102,Shaw Brothers
65104,B.R.C. Produzione S.r.l.
65105,Associated London Films
65106,Belvision
65112,Alfred J. Hitchcock Productions
65117,Filmové studio Barrandov
65119,Produzioni Europee Associate (PEA)
65125,Metro-Goldwyn-Mayer (MGM)
65126,Wallis-Hazen
65127,Mosfilm
65134,Universal Pictures
65140,Kinostudiya imeni M. Gorkogo
65143,Seda Spettacoli
65144,Florida Cinematografica
65145,
65146,Les Films 13
65147,El Imán Cine y Televisión S.A.
65148,Empire Films
65150,Twentieth Century Fox
65152,Marianne Productions
65155,Devon Film
65161,Lion International Film
65163,Charles H. Schneer Productions
65165,Cine Nuevo
65166,Cinépix
65168,Les Films ABC
65172,Shaw Brothers
65173,Polifilm
65178,Star Films S.A.
65179,Les Films 13
65180,Tallinnfilm
65182,Columbia Pictures
65184,Commonwealth United Entertainment
65185,Ultra Film
65187,Fennada-Filmi
65193,Como Film
65195,Twentieth Century Fox
65198,Oudine Productions
65205,Tigon British Film Productions
65206,Palomar Pictures International
65207,Gershwin-Kastner Productions
65208,Frank Ross Productions
65209,Oakhurst Productions
65210,Athena Film A/S
65213,Boxoffice International Pictures (BIP)
65214,Warner Bros./Seven Arts
65215,Universal Pictures
65217,LQ/JAF
65223,Childhood Productions
65224,Alan Clore Films
65225,Columbia Pictures
65226,"Zespol Filmowy ""Kamera"""
65228,Grupo Ukamau
65230,Talbot-Youngstein
65233,Wakamatsu Production
65234,Valoria Films
65235,Ceskoslovenský Státní Film
65241,Filmové studio Barrandov
65243,Tigon
65251,Hidalgo Producciones Cinematográficas
65261,Svensk Filmindustri (SF)
65263,Les Films du Siècle
65265,Balzac Films
65331,Filmové studio Barrandov
65360,Metro-Goldwyn-Mayer (MGM)
65361,Compagnia Generale Finanziaria Cinematografica
65366,"Zespol Filmowy ""Iluzjon"""
65370,Quest
65371,Cinema Center Films
65372,SBP Films
65374,Embassy Pictures
65375,Sir Nigel Films
65376,Studio Caspian
65377,Ross Hunter Productions
65380,Coriander
65384,EMI Films
65385,C.A.P.A.C.
65390,Mostest Productions
65391,Antiteater-X-Film
65393,O.C.F.
65396,
65398,EMI Films
65400,Belafonte Enterprises
65401,American International Pictures (AIP)
65405,Angels Productions
65407,XYZ Productions
65408,Ultra Film
65416,United Producers
65417,Priya Films
65420,Oceania Produzioni Internazionali Cinematografiche
65421,Walt Disney Animation Studios
65422,Astro C.C.
65424,Curtis Lee Hanson
65425,Producciones Cinematográficas A.B.
65432,Pedro Masó Producciones Cinematográficas
65436,Werner Herzog Filmproduktion
65439,Les Films Corona
65441,National General Pictures
65446,Eaves Movie Ranch
65450,Shaw Brothers
65451,Aubrey Schenck Productions
65452,Pantheon Film Productions
65454,Cinétel
65456,Scepter Industries Production
65457,Mosfilm
65459,Curtwel Productions
65460,Nadir Cinematografica
65462,Twentieth Century Fox
65465,Rosa von Praunheim Filmproduktion
65466,Twentieth Century Fox
65469,Peter Walker (Heritage) Ltd.
65470,Ellman Film Enterprises
65474,
65478,Crown International Pictures
65480,Constitution Films
65481,American International Pictures (AIP)
65482,Walt Disney Productions
65483,Cinemedia Films Inc.
65484,Merchant Ivory Productions
65486,Adel Productions
65488,Cinema Center Films
65489,Fair Film
65491,HIFI Stereo 70 Kg
65492,Metro-Goldwyn-Mayer (MGM)
65495,Shaw Brothers
65499,Flora Film
65501,American International Pictures (AIP)
65503,Ninjin Club
65506,Sofracima - Audifilm
65509,Colt Produzioni Cinematografiche
65511,Namanco Productions
65512,Filmscontacto
65515,Fida Cinematografica
65516,Fair Film
65517,Medusa Distribuzione
65518,Doria
65520,The Mirisch Production Company
65521,Les Productions Artistes Associés
65522,Omnia Pictures Ltd.
65524,The Rank Organisation
65525,The Rank Organisation
65528,Paramount Pictures
65531,Comacico
65533,Mosfilm
65542,Eaves Movie Ranch
65547,Warner Bros.
65549,Edward Small Productions
65550,B.R.C. Produzione S.r.l.
65553,Produzioni Atlas Consorziate (P.A.C.)
65554,Columbia Films
65555,Unidis
65560,Universal Pictures
65565,Cine Azimut
65566,Walt Disney Productions
65568,Jupiter Generale Cinematografica
65569,Filmar Compagnia Cinematografica
65570,Carthay Continental
65571,Mars Film
65573,Ultra Film
65575,Pete Walker Film Productions
65577,Documento Film
65579,Formosa Productions
65580,The Rank Organisation
65581,Keep Films
65582,Twentieth Century Fox
65584,Francos Films
65588,Mushi Productions
65589,Gaumont International
65591,Emergent Films Ltd.
65593,Columbia Pictures
65595,Abacus Productions
65596,Bronco Films
65597,American International Pictures (AIP)
65600,Filmové Studio Barrandov
65602,Sam Katzman Productions
65603,AM Productions
65604,Maurice Smith Productions
65610,Cinema Center Films
65611,Geoffrey Productions
65614,Allianz Filmproduktion
65616,ASA Filmudlejning
65620,Roland Klick Production
65622,Produzioni Europee Associate (PEA)
65624,Maxwell A. Sendel Film Productions
65632,France Film
65636,Frank Perry Films Inc.
65640,Filmes Venezolanos
65641,Performance Group
65642,Metro-Goldwyn-Mayer (MGM)
65643,Boxoffice International Pictures (BIP)
65646,BCR Produzioni Cinematografiche
65648,The Rank Organisation
65649,Yonki-no-Kai Productions
65650,Jadran Film
65651,Les Films du Carrosse
65652,Hidalgo Producciones Cinematográficas
65656,Sargon Film
65660,Fénix Cooperativa Cinematográfica
65662,Dean Film
65666,Croatia Film
65669,American International Pictures (AIP)
65670,Mosfilm
65671,Mosfilm
65672,P.P. Film Polski
65677,Produzioni Cinematografiche Mediterranee (PCM)
65685,O-Zali
65686,Gaumont International
65692,Max L. Raab Productions
65693,MGB Cinematografica
65700,Canterbury Film Productions
65703,Alfa Film
65709,British Lion Films
65711,Ameran Films
65715,Les Films du Carrosse
65716,Estudios Churubusco Azteca S.A.
65718,Rialto Film
65720,Cinecrest
65723,Independent-International Pictures
65724,BBS Productions
65726,Cine Vesta Associates
65727,Viking International Pictures
65731,Translor Films (I)
65737,Columbia Pictures
65738,Hammer Films
65744,Les Films ABC
65750,Maxper Producciones Cinematográficas (Maximiliano Pérez Flórez)
65755,American-International Television (AIP-TV)
65756,Border Films
65757,Twentieth Century-Fox Productions
65759,21-Producciones
65760,San Jacinto Productions
65761,Seda Spettacoli
65762,Aquila Film Enterprises
65769,Société Nouvelle de Cinématographie (SNC)
65772,Les Films du Losange
65775,Columbia Pictures
65776,Toho Company
65777,Documento Film
65782,Compagnia Cinematografica Champion
65788,Evdon Films
65790,Joseph Shaftel Productions
65795,National General Pictures
65797,Lawrence Turman
65798,Amaru Films
65802,Institute for Interpersonal Relations
65804,Merry Film
65807,MAFILM Stúdió 3
65808,Antiteater-X-Film
65809,Kindai Eiga Kyokai
65810,The Mirisch Corporation
65815,Burwalt Productions
65817,Payam Cinematic Organization
65820,The Mirisch Production Company
65825,Oakmont Productions
65826,Independent-International Pictures
65828,Darryl F. Zanuck Productions
65832,RAF Industries
65834,Gendai Eigasha
65835,Rialto Film
65836,West End Films
65838,C.A.P.A.C.
65839,Ben Arbeid Productions
65848,Gaumont Distribution
65850,Produzioni Associate Delphos
65851,EMI Films
65852,Independent-International Pictures
65854,Amicus Productions
65856,Dan Curtis Productions
65865,Saga Studio
65867,Faces Music
65871,Universal Pictures
65872,Janel Productions
65874,Columbia Pictures
65877,
65884,Aubrey Schenck Productions
65887,Lucinda Films
65889,Vera Films S.p.a.
65890,Tarquinia Film
65895,Columbia Pictures
65905,Hispamer Films
65908,"PRF ""Zespol Filmowy"""
65913,Elías Querejeta Producciones Cinematográficas S.L.
65915,Les Films du Griffon
65916,Cannon Group
65917,Iduna Film Produktiongesellschaft
65918,Lisa-Film
65922,Commonwealth United Entertainment
65932,Dainichi-Eihai
65936,Shakti Films
65938,Metro-Goldwyn-Mayer (MGM)
65943,Walt Disney Productions
65948,Film Polski
65950,Twentieth Century Fox
65954,Swedish Film Production (SFP)
65955,Europa Film
65957,Columbia Pictures
65958,Shaw Brothers
65962,Morningside Productions
65963,Cartier Productions
65966,Oakmont Productions
65967,Lockmore
65968,Glendenning
65969,ABC Pictures
65970,Furie Productions
65974,Caribury Films Ltd.
65975,Aitor Films
65979,Liberation Company
65981,Carstein
65987,Avala Film
65988,Cinema Center Films
65989,Alfran Productions
65991,Astro C.C.
65992,Producciones Cinematográficas D.I.A.
65994,P.P. Film Polski
65997,B.R.C. Produzione S.r.l.
65999,Shaw Brothers
66001,Columbia Pictures
66002,Performing Arts
66006,Cosmoseion
66011,Paramount Pictures
66015,Clesi Cinematografica
66016,American Broadcasting Company (ABC)
66017,Brooks Ltd.
66020,
66026,Aspen Productions (I)
66030,Fair Film
66031,Mifune Productions Co. Ltd.
66033,Felicidad Productions
66034,G.B.C.
66035,MAFILM IV. Játékfilmstúdió
66036,Martin Poll Productions
66041,La Société des Films Sirius
66045,Cinécité Marocaine
66046,Bosna Film
66049,Cinema Center Films
66050,Columbia Pictures
66052,Kettledrum Films
66058,Lone Star Productions (II)
66063,Palladium
66064,Levy-Gardner-Laven
66065,San Marco
66070,R.K. Films Ltd.
66075,Documento Film
66078,Romania Film
66080,Columbia Pictures Corporation
66090,Tamm Productions
66093,Cinema Center Films
66096,Filmways Pictures
66098,Lombard Films
66099,Joslyn Films
66101,Cobra
66102,Berman-Century Productions
66104,Tele-Cine Film- und Fernsehproduktion
66105,Patry Film
66108,Les Productions Georges de Beauregard
66109,Russ-Arts
66110,Lisa-Film
66113,Metro-Goldwyn-Mayer British Studios
66115,Twentieth Century Fox
66116,Roger Fritz Filmproduktion
66120,Filmové studio Barrandov
66121,Filmové Studio Gottwaldov
66122,Maran Film
66124,Lenfilm Studio
66126,Fanfare Films
66130,Woodfall Film Productions
66131,Filmové studio Barrandov
66132,Paris-Cannes Productions
66141,Hemisphere Pictures
66144,Hesperia Films S.A.
66152,Clesi Cinematografica
66154,Theodora Productions
66156,Galaxy Films
66158,Atlántida Films
66160,Plata Films S.A.
66162,Wallis-Hazen
66164,Les Films de la Boétie
66167,Devon Film
66170,Kinostudiya imeni M. Gorkogo
66171,Houwer-Film
66181,Paramount Pictures
66183,Chrislaw Productions
66184,Twentieth Century Fox
66185,Hemisphere Pictures
66192,Sunchild Productions
66195,Rastar Pictures
66198,E.G.C.
66206,Twentieth Century Fox
66207,Marianne Productions
66209,People Next Door
66210,Elektra Film
66212,Sunnymede Film Productions
66214,Goodtimes Enterprises
66216,Lindsay Shonteff Film Productions Limited
66221,Cinema Organization
66222,RFB Enterprises
66227,Beta Film
66229,Renn Productions
66233,Misaghye Studio
66234,Floyd L. Peterson Productions
66237,Priya Films
66240,Castor Film
66241,Navketan International Films
66243,Produzioni Atlas Consorziate (P.A.C.)
66245,Kinostudiya imeni M. Gorkogo
66249,The Mirisch Production Company
66251,Nathalie Productions
66256,Sid and Marty Krofft Enterprises
66258,Big City
66260,Three Pictures
66262,Jerrold Schatzberg Productions
66265,Iduna Film Produktiongesellschaft
66266,Universal Marion Corporation (UMC)
66267,Akla Productions
66268,Clesi Cinematografica
66273,Stanley Kramer Productions
66274,Solitaire
66279,EMI Films
66286,Paragon International Pictures
66289,P.P. Film Polski
66291,Nordisk Film
66295,Oceania Produzioni Internazionali Cinematografiche
66296,Pressman-Williams Productions
66301,Cinema Center Films
66302,Warner Bros./Seven Arts
66315,Produzioni Atlas Consorziate (P.A.C.)
66318,Ciné Vog Films
66319,Metro-Goldwyn-Mayer (MGM)
66320,Svensk Filmindustri (SF)
66323,Film Polski
66328,Ellman Film Enterprises
66333,Victor Produzione
66341,Rapid Film
66344,Cinema Center Films
66349,Balch
66351,Lenfilm Studio
66360,
66362,Wakamatsu Production
66364,Produzioni Atlas Consorziate (P.A.C.)
66365,Cinematográfica Calderón S.A.
66372,Mifune Productions Co. Ltd.
66374,EFI Ltd.
66379,VEB DEFA-Studio für Spielfilme
66380,CCC Telecine
66384,Universal Pictures
66385,Contact Film A/S
66390,Embassy Pictures
66392,Cinema Center Films
66393,ABC Pictures
66396,Cemo Film
66401,Memorial Enterprises
66402,NorBud Productions
66407,Dans-Svensk
66412,Devon Film
66413,RAI Radiotelevisione Italiana
66415,Metro-Goldwyn-Mayer (MGM)
66417,Future Films
66418,New World Pictures
66420,Irving Allen Productions
66421,Hochschule für Fernsehen und Film München (HFF)
66422,American Broadcasting Company (ABC)
66423,Comacico
66429,MAFILM 3. Játékfilmstúdió
66430,Lenfilm Studio
66434,American Zoetrope
66436,Albion Film Corp. (I)
66442,Gorky Film Studios
66445,Otto Preminger Films
66448,Warner Bros.
66449,Columbia Pictures
66450,The Mirisch Corporation
66451,Mercurio Film
66454,Alan Clore Films
66463,National General Production Inc.
66466,Art Theatre Guild (ATG)
66468,Art Theatre Guild (ATG)
66469,Lowndes Productions Limited
66470,Atlántida Films
66471,ABC Pictures
66473,Twentieth Century Fox
66475,Constitution Films
66476,Stupendous Talking Pictures International
66479,Entertainment Ventures (EVI)
66482,Filmfactory
66485,Metro-Goldwyn-Mayer (MGM)
66491,Época Films
66492,Herman Cohen Productions
66494,Tropic Productions
66495,Crossbow Productions
66498,Filmové studio Barrandov
66499,Films 59
66500,Güney Film
66502,Empire Films
66507,Divina-Film
66511,Prima Cinematografica
66512,American International Pictures (AIP)
66514,National Film Development Corporation of India (NFDC)
66515,Filmové studio Barrandov
66516,Filmové studio Barrandov
66518,Hammer Films
66519,Cinefilms
66528,Kenneth Harper Production
66530,Isabelle Films
66531,Cesáreo González Producciones Cinematográficas
66532,Munich Tele-Pool
66533,Mosfilm
66534,Greenwich Film Productions
66536,Les Films 13
66537,Filmové studio Barrandov
66540,Paramount Pictures
66542,Columbia Pictures
66543,Gershwin-Kastner Productions
66546,Antiteater-Produktion
66548,Rialto Film
66549,Dino de Laurentiis Cinematografica
66550,Columbia Pictures
66553,Dundee Productions
66554,Capitole Films
66556,Divina-Film
66561,Hammer Films
66563,The Where's Poppa Company
66564,Jerry Lewis Productions
66565,Lenfilm Studio
66574,Franz Seitz Filmproduktion
66578,Mayflower Pictures
66579,Brandywine Productions
66585,American International Pictures (AIP)
66592,Ross Film Productions
66593,Columbia Pictures
66594,Shaw Brothers
66600,Toho Company
66601,Metro-Goldwyn-Mayer (MGM)
66602,Daiei
66603,Katsu Production
66605,Freeman-Ender Productions
66607,Shochiku
66612,Tritone Cinematografica
66623,Estudios Cinematográficos Roma
66639,Art Theatre Guild (ATG)
66728,Walt Disney Productions
66731,Krasne Entertainments
66732,Bizarre Productions
66735,Seda Spettacoli
66739,Media Filmes
66740,MGM-EMI
66742,
66743,Cineproduzioni Daunia 70
66745,Produzioni Europee Associate (PEA)
66746,Impala
66750,Balázs Béla Stúdió
66754,Balzac Films
66757,Lacy Internacional Films
66758,Shakti Films
66763,Rupam Chitra
66764,Constitution Film
66765,Playboy Productions
66766,NH Studioz
66767,Columbia Pictures
66769,Universal Pictures
66771,New World Pictures
66773,Filmverlag der Autoren
66774,Jadran Film
66775,Stockholm Film
66779,Admiral International Films
66781,Toei Animation
66783,Estudios Vara
66789,Compagnie Franco Coloniale Cinématographique (CFCC)
66790,Golden Harvest Company
66798,Les Films 13
66801,Hisar Film
66802,American Media Incorporated
66806,Toei Company
66807,Nordisk Film
66808,Jack Rollins & Charles H. Joffe Productions
66811,Walt Disney Productions
66814,Troma Entertainment
66815,Tigon British Film Productions
66816,Cinema Projects International
66817,Walt Disney Productions
66819,The Malpaso Company
66824,Documento Film
66826,ABC Pictures
66827,Cineproduzioni Daunia 70
66829,Compagnia Cinematografica Champion
66830,New World Pictures
66831,Batjac Productions
66832,Eaves Movie Ranch
66834,Tigon British Film Productions
66835,Virginia Cinematografica
66841,Abel & Charton
